Review ID,Review Date,Review Content,Listing Title,Neighbourhood,City,State,Country,Room Type,Room Price,Room Availability
44958336,2013-08-20,Joan was waiting for me on arrival at the apartment.  He had kindly arranged for me to be picked up at the airport by taxi which brought me straight to the apartment and made the arrival very easy as I had not been to Barcelona before.  Joan was very welcoming and friendly speaking perfect English.  He had lots of information on things to do in Barcelona and a new copy of the Barcelona Time Out! He kept in touch while I was there by text so I knew he was on hand if I needed anything. He was absolutely lovely and made me feel that nothing was too much trouble.,Authentic Penthouse ✿ 2 Terraces ✿,l'Antiga Esquerra de l'Eixample,Barcelona,Catalonia,Spain,Entire home/apt,120,348
40644670,2014-05-31,"We can't think of a better place to stay in Antwerp! It is perfectly located in city centre where you can easily reach basically everything within 5min! Being able to get quickly to any place we wanted, made it possible for us to discover Antwerp within 3 days. The cathedral bells ring quite often, which can be seen as a part of the experience living in Antwerp City Centre though. Jacky was a really nice host as well, so all in all we were really happy to stay at his apartment.",Beautiful Appartment in the Centre,Historisch Centrum,Antwerp,Flemish Region,Belgium,Entire home/apt,69,294
29187487,2012-06-28,We (3 girls) had a great time at Elide's house! The room and the bathroom were clean. The breakfast was really great. Elide gave us the important informations about Venice. One day we took the bikes and drove around the lido. It was really great and lovely at Elide.,"B&B ""E"" Lido di Venezia - Stanza 2",Lido,Venice,Veneto,Italy,Private room,100,318
3886285,2013-11-01,"My husband and I enjoyed our stay in David's studio very much. We found the place very clean and welcoming. The studio's decor is very simple, fitting exactly what my husband and I were looking for: a zen style feeling. The employees at the concierge are very kind and welcoming. There are excellent restaurants in the proximity, including Yes! Organic Market and Astor Mediterranean offering excellent vegetarian/vegan choices.The Metro's station  (8 to 10 minutes) as well as a  bike rental station are in close reach.My husband and I not only are planing to rent the studio again on our next trip to DC but also recommend it to our friends and acquaintances.Thank you David for your hospitality.",Adams Morgan Movie Lovers' Studio,"Kalorama Heights, Adams Morgan, Lanier Heights",Washington,D.C.,"District of Columbia, United States",Entire home/apt,120,349
32565297,2014-11-02,"Pros:- Location: 10 minutes walking from King Cross St. Pancras Station (connections with a lot of subway lines, Gatwick airport train, etc.).- Quiet area: it is a residential area, really quiet. It's perfect to rest at night.- Jun was very kind, although we didn't see him just a few times (when he was at home we were out). We had a little problem when we arrived and he offered us a good solution. He also lent us an umbrella :)Cons:- Noisy flatmate: one of Jun's flatmate was a bit noisy, as he watched films and spoke by phone late at night and early in the morning. His room was next to our room, so we can hear everything.- Dirty: it's not the dirtiest house in the world, but it would be nice to stay in a place a little bit cleaner (specially the bathroom).In general, I think it's a good place to stay, specially because of the location. Thanks, Jun!!!",Cozy quiet room Camden/Kingscross,Camden,London,England,United Kingdom,Private room,28,307
10254217,2012-04-14,"patrick is a nice gentleman, he patiently answered all kinds of my questions, even spent almost an hour trying to find us a france-swiss pass rail ticket!  The house was shared,  enough rooms for the guests and the owner and respect was well paid to the guests' spacethe neighbourhood is peaceful and family oriented, perfect if u are looking for a quite environment but not night life. super friendly neighbours all around.six metro stops to eiffle tower or merely 15 euro cab ride takes u downtowni was going for the mountain top view but the hill is not opened to public when its raining. when its open i believe yhe view would be cherry on the cake",Paris & Versailles all in one!,Observatoire,Paris,Île-de-France,France,Private room,60,349
31703768,2014-04-04,"Sophie's apartment was absolutely perfect for our week in Paris. She greeted us and made us feel so welcome. Her apartment is in a great location and was the perfect place for us to be, with all the amenities you could ask for. I would definitely recommend it. Thanks for a great visit, Sophie! ",10' to Champs Elysées/Moulin Rouge,Batignolles-Monceau,Paris,Île-de-France,France,Entire home/apt,60,194
37947941,2012-11-02,"We only got to stay 12 hours, but this is exactly what we needed; a place to shower and get a few hours sleep before returning to the airport. It was very close to plaza catalunya, and they were very accommodating since our flight didn't arrive until 11:00 pm. Thanks so much for the crash-pad.  ",Cozy Private Room beside la Rambla,el Raval,Barcelona,Catalonia,Spain,Private room,22,25
6778090,2014-08-31,"Harry and his mother are really nice and accommodating, real flexible and made my stay a lot easier.The apartment is really cool. I definitely would stay again when back in vienna ",Vienna LuxDesign Jazz Apartment  ,Landstra§e,Vienna,Vienna,Austria,Entire home/apt,42,274
35379915,2013-05-22,"My girlfriend and I stayed at this apartment for 4 days.  Check in was easy- Alexandre met us out front and helped us get settled.  He was very helpful with showing us around the apartment and describing the neighborhood.  The apartment was exactly as described and we couldn't have been happier with our choice at our price.  It was spacious, air conditioned, had all working appliances and an amazing balcony.  The balcony was a personal highlight of mine.  Most of the tourist highlights in the city are walkable (20-30 minutes) and you're close to several metro stops for the further away spots and airport.  We loved the neighborhood as well, plenty of markets, coffee shops and restaurants to explore.  The only potential concern was that the mattress might be a little soft for anyone with a bad back but it wasn't a major issue for us.  We would definitely stay here again.  Thanks for an amazing stay!",FASHION RENTAL UPPER MARAIS ,Temple,Paris,Île-de-France,France,Entire home/apt,140,319
3255281,2012-05-29,"For our new year celebration we looked for a central flat to stay and luckily during the search on various apartment, Clem was the fastest response to our request. Even though we did not to meet him in person,it felt like speaking to a friend about the area, parking and he  has kindly left some Paris guidebooks on the table for us.The handover of key was no problem (we initially stood in front of the wrong door (blue) but Clem immidiately took our call and guided us).Clem has also provided us with the Wifi code which helps a lot to make some research for things to do in Paris for the next day :)The Nespresso Maschine is excellent in the morning and every morning we walk downstairs to the bakery and a supermarket is immidiately opposite to make our own breakfast. The Metro is also just outsite (Simplon). From this station you can immidiately go to the Notre Dame (Cite) and many other Parsian sights. The immidiate area is only a lovely walk to the Sacre Coer, Moulin Rouge and Montmatre quarter. We can also highly recomment the little French Raclette/Fondue restaurant which is just 2 min walk left from the apartment. Nice food, good wine but maybe a little ""bad airconditioning"" as you do smell like food after the boiled cheese fondue.We knew it was on the 4th floor but do not be intimidated, it does not feel like the 4th floor because the ceiling are not that high. We also had a child with us (hence a lot of luggage) but it was still managable and we accepted it as exercise.Once again, we can highly recommend this apartment and Clem has been a great host and fast in responding to any questions we had!  Merci beaucoup Clem !!!",Nice 60m2 flat close to Montmartre,Buttes-Montmartre,Paris,Île-de-France,France,Entire home/apt,90,365
